palabra,media_agrado,media_activacion,media_imaginabilidad,sd_agrado,sd_activacion,sd_imaginabilidad,tipo
mediad,2.6667,2.7778,2,0.5,0.6667,1,verbo
mediar,2.6667,2.7778,2,0.5,0.6667,1,verbo
mediando,2.6667,2.7778,2,0.5,0.6667,1,verbo
designo,2,2.375,2,0.5345,0.9161,0.7559,verbo
designas,2,2.375,2,0.5345,0.9161,0.7559,verbo
designa,2,2.375,2,0.5345,0.9161,0.7559,verbo
designamos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designáis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designan,2,2.375,2,0.5345,0.9161,0.7559,verbo
designado,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaba,2,2.375,2,0.5345,0.9161,0.7559,verbo
designabas,2,2.375,2,0.5345,0.9161,0.7559,verbo
designábamos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designabais,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaban,2,2.375,2,0.5345,0.9161,0.7559,verbo
designé,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaste,2,2.375,2,0.5345,0.9161,0.7559,verbo
designó,2,2.375,2,0.5345,0.9161,0.7559,verbo
designasteis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaron,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaré,2,2.375,2,0.5345,0.9161,0.7559,verbo
designarás,2,2.375,2,0.5345,0.9161,0.7559,verbo
designará,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaremos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaréis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designarán,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaría,2,2.375,2,0.5345,0.9161,0.7559,verbo
designarías,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaríamos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaríais,2,2.375,2,0.5345,0.9161,0.7559,verbo
designarían,2,2.375,2,0.5345,0.9161,0.7559,verbo
designe,2,2.375,2,0.5345,0.9161,0.7559,verbo
designes,2,2.375,2,0.5345,0.9161,0.7559,verbo
designemos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designéis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designen,2,2.375,2,0.5345,0.9161,0.7559,verbo
designara,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaras,2,2.375,2,0.5345,0.9161,0.7559,verbo
designáramos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designarais,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaran,2,2.375,2,0.5345,0.9161,0.7559,verbo
designase,2,2.375,2,0.5345,0.9161,0.7559,verbo
designases,2,2.375,2,0.5345,0.9161,0.7559,verbo
designásemos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaseis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designasen,2,2.375,2,0.5345,0.9161,0.7559,verbo
designare,2,2.375,2,0.5345,0.9161,0.7559,verbo
designares,2,2.375,2,0.5345,0.9161,0.7559,verbo
designáremos,2,2.375,2,0.5345,0.9161,0.7559,verbo
designareis,2,2.375,2,0.5345,0.9161,0.7559,verbo
designaren,2,2.375,2,0.5345,0.9161,0.7559,verbo
designad,2,2.375,2,0.5345,0.9161,0.7559,verbo
designar,2,2.375,2,0.5345,0.9161,0.7559,verbo
designando,2,2.375,2,0.5345,0.9161,0.7559,verbo
confundo,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundes,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confunde,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundimos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundís,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confunden,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundido,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundía,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundías,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundíamos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundíais,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundían,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundí,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiste,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundió,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundisteis,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieron,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiré,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundirás,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundirá,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiremos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiréis,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundirán,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiría,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundirías,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiríamos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiríais,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundirían,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confunda,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundas,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundamos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundáis,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundan,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiera,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieras,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiéramos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundierais,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieran,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiese,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieses,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiésemos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieseis,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiesen,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiere,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieres,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiéremos,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiereis,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundieren,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundid,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundir,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
confundiendo,1.5,2,2.8333,0.5477,0.8944,0.4082,verbo
completo,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completas,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completa,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completamos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completáis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completan,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completado,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaba,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completabas,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completábamos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completabais,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaban,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completé,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaste,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completó,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completasteis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaron,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaré,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completarás,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completará,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaremos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaréis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completarán,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaría,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completarías,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaríamos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaríais,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completarían,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
complete,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completes,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completemos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completéis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completen,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completara,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaras,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completáramos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completarais,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaran,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completase,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completases,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completásemos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaseis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completasen,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completare,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completares,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completáremos,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completareis,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completaren,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completad,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completar,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
completando,2.4286,2.5714,2.5714,0.5345,0.7868,0.5345,verbo
ilumino,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminas,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumina,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminamos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumináis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminan,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminado,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaba,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminabas,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminábamos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminabais,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaban,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminé,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaste,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminó,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminasteis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaron,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaré,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminarás,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminará,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaremos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaréis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminarán,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaría,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminarías,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaríamos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaríais,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminarían,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumine,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumines,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminemos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminéis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminen,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminara,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaras,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumináramos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminarais,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaran,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminase,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminases,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminásemos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaseis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminasen,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminare,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminares,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
ilumináremos,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminareis,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminaren,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminad,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminar,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
iluminando,2.7143,2.5714,2.7143,0.488,0.7868,0.7559,verbo
soporto,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportas,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soporta,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportamos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportáis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportan,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportado,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaba,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportabas,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportábamos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportabais,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaban,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soporté,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaste,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportó,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportasteis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaron,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaré,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportarás,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportará,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaremos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaréis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportarán,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaría,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportarías,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaríamos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaríais,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportarían,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soporte,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportes,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportemos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportéis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soporten,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportara,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaras,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportáramos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportarais,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaran,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportase,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportases,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportásemos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaseis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportasen,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportare,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportares,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportáremos,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportareis,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportaren,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportad,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportar,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
soportando,1.25,1.75,2.375,0.4629,0.8864,0.9161,verbo
hiero,1.1429,3,2.7143,0.378,0,0.7559,verbo
hieres,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiere,1.1429,3,2.7143,0.378,0,0.7559,verbo
herimos,1.1429,3,2.7143,0.378,0,0.7559,verbo
herís,1.1429,3,2.7143,0.378,0,0.7559,verbo
hieren,1.1429,3,2.7143,0.378,0,0.7559,verbo
herido,1.1429,3,2.7143,0.378,0,0.7559,verbo
hería,1.1429,3,2.7143,0.378,0,0.7559,verbo
herías,1.1429,3,2.7143,0.378,0,0.7559,verbo
heríamos,1.1429,3,2.7143,0.378,0,0.7559,verbo
heríais,1.1429,3,2.7143,0.378,0,0.7559,verbo
herían,1.1429,3,2.7143,0.378,0,0.7559,verbo
herí,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriste,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirió,1.1429,3,2.7143,0.378,0,0.7559,verbo
heristeis,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieron,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriré,1.1429,3,2.7143,0.378,0,0.7559,verbo
herirás,1.1429,3,2.7143,0.378,0,0.7559,verbo
herirá,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriremos,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriréis,1.1429,3,2.7143,0.378,0,0.7559,verbo
herirán,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriría,1.1429,3,2.7143,0.378,0,0.7559,verbo
herirías,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriríamos,1.1429,3,2.7143,0.378,0,0.7559,verbo
heriríais,1.1429,3,2.7143,0.378,0,0.7559,verbo
herirían,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiera,1.1429,3,2.7143,0.378,0,0.7559,verbo
hieras,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiramos,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiráis,1.1429,3,2.7143,0.378,0,0.7559,verbo
hieran,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriera,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieras,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriéramos,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirierais,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieran,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriese,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieses,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriésemos,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieseis,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriesen,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriere,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieres,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriéremos,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriereis,1.1429,3,2.7143,0.378,0,0.7559,verbo
hirieren,1.1429,3,2.7143,0.378,0,0.7559,verbo
herid,1.1429,3,2.7143,0.378,0,0.7559,verbo
herir,1.1429,3,2.7143,0.378,0,0.7559,verbo
hiriendo,1.1429,3,2.7143,0.378,0,0.7559,verbo
finalizo,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizas,2.8,3,2.4,0.4472,0,0.8944,verbo
finaliza,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizamos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizáis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizan,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizado,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaba,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizabas,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizábamos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizabais,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaban,2.8,3,2.4,0.4472,0,0.8944,verbo
finalicé,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaste,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizó,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizasteis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaron,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaré,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizarás,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizará,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaremos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaréis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizarán,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaría,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizarías,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaríamos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaríais,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizarían,2.8,3,2.4,0.4472,0,0.8944,verbo
finalice,2.8,3,2.4,0.4472,0,0.8944,verbo
finalices,2.8,3,2.4,0.4472,0,0.8944,verbo
finalicemos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalicéis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalicen,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizara,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaras,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizáramos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizarais,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaran,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizase,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizases,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizásemos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaseis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizasen,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizare,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizares,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizáremos,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizareis,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizaren,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizad,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizar,2.8,3,2.4,0.4472,0,0.8944,verbo
finalizando,2.8,3,2.4,0.4472,0,0.8944,verbo
defiendo,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defiendes,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defiende,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendemos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendéis,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defienden,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendido,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendía,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendías,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendíamos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendíais,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendían,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendí,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendiste,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendió,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendimos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendisteis,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendieron,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderé,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderás,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderá,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderemos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderéis,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderán,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendería,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderías,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderíamos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderíais,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defenderían,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defienda,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defiendas,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendamos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendáis,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defiendan,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendiera,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendieras,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendiéramos,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendierais,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendieran,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendiese,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
defendieses,2.5,2.6667,2.5,0.5477,0.8165,0.8367,verbo
